variant_id,analysis_tier,cost_scenario,slice_type,slice_value,portfolio_count,row_count,net_mean_log_return,net_information_ratio,gross_mean_log_return,gross_information_ratio
guard_disabled,parent_primary,base,market,jp,2,108,0.00094298886121245342,0.052298273362924516,0.00095083782046254388,0.057897172871097774
guard_disabled,parent_primary,base,market,tw,2,106,0.0036689654310256871,2.8640501359034394,0.0036789928563055771,2.8731323077901889
guard_disabled,parent_primary,base,period,early,10,258,0.00060864937251333534,-0.66646637160176225,0.00062096704680133033,-0.65394843091862631
guard_disabled,parent_primary,base,period,late,10,272,0.0014167745275959736,2.1425693676020789,0.0014218110163927798,2.1469476217213801
guard_disabled,parent_primary,base,regime,calm,2,14,-0.0017957232199928023,4.967319093277812,-0.0017957232199928023,4.967319093277812
guard_disabled,parent_primary,base,regime,normal,6,184,0.00023965636667148567,-1.9597986415384674,0.00024938187658317027,-1.9481209562495321
guard_disabled,parent_primary,base,regime,stress,8,332,0.001576619166346058,1.8791334165737537,0.001584927573259564,1.8862839696657703
guard_disabled,parent_primary,high,overall,overall,10,530,0.0010140876965059368,0.81828500929059977,0.001031966216101093,0.83558141463054358
guard_disabled,parent_primary,high,market,us,2,104,0.00049139018780785301,0.34665967964369415,0.0005101834426319079,0.37401209114106992
guard_disabled,parent_primary,high,market,hk,2,104,-0.00085614343885049454,-1.6409090794685954,-0.00084260538062697304,-1.6145793912043225
guard_disabled,parent_primary,high,market,cn,2,108,0.00080294318160577932,1.4729517077268088,0.00082268748802518711,1.488539899339264
guard_disabled,parent_primary,high,market,jp,2,108,0.00093448446180359381,0.046231634076913046,0.00095083782046254388,0.057897172871097774
guard_disabled,parent_primary,high,market,tw,2,106,0.0036581002997015939,2.8541776001457464,0.0036789928563055771,2.8731323077901889
guard_disabled,parent_primary,high,period,early,10,258,0.00059530282989611204,-0.68002283785414908,0.00062096704680133033,-0.65394843091862631
guard_disabled,parent_primary,high,period,late,10,272,0.0014113174596873147,2.1378175731532756,0.0014218110163927798,2.1469476217213801
guard_disabled,parent_primary,high,regime,calm,2,14,-0.0017957232199928023,4.967319093277812,-0.0017957232199928023,4.967319093277812
guard_disabled,parent_primary,high,regime,normal,6,184,0.00022911849282364726,-1.9724291672814069,0.00024938187658317027,-1.9481209562495321
guard_disabled,parent_primary,high,regime,stress,8,332,0.0015676168721340201,1.8713756019525458,0.001584927573259564,1.8862839696657703
risk_inputs_neutralized,smart_decomposition,low,overall,overall,10,530,0.0010218548665293563,0.82224272173672408,0.0010254098298451383,0.82566715840645888
risk_inputs_neutralized,smart_decomposition,low,market,us,2,104,0.00047206079941969906,0.31228283765054449,0.00047603614599189944,0.31795032323673561
risk_inputs_neutralized,smart_decomposition,low,market,hk,2,104,-0.0007719944888866109,-1.4828329387420367,-0.00076945806064937397,-1.477839047478976
risk_inputs_neutralized,smart_decomposition,low,market,cn,2,108,0.00081194046744022133,1.4763776858604885,0.0008159199421797573,1.4795044699818751
risk_inputs_neutralized,smart_decomposition,low,market,jp,2,108,0.00092516120954750649,0.039169523984181602,0.00092827424345379432,0.041366922481423582
risk_inputs_neutralized,smart_decomposition,low,market,tw,2,106,0.0036336717155702183,2.8543057264854599,0.0036378312914516707,2.8581843076180196
risk_inputs_neutralized,smart_decomposition,low,period,early,10,258,0.00058762069040741588,-0.68561014710067492,0.00059274039109706166,-0.68042281693131335
risk_inputs_neutralized,smart_decomposition,low,period,late,10,272,0.0014337387541744318,2.1477449987889914,0.0014358095180694167,2.1495431998155126
risk_inputs_neutralized,smart_decomposition,low,regime,calm,2,14,-0.001797979563956285,5.0175851336717434,-0.001797979563956285,5.0175851336717434
risk_inputs_neutralized,smart_decomposition,low,regime,normal,6,184,0.00027182874349520361,-1.9076749145063776,0.00027582351353335421,-1.902901754430544
risk_inputs_neutralized,smart_decomposition,low,regime,stress,8,332,0.0015564406757615347,1.8538146314382518,0.0015599017988649822,1.856788771769144
risk_inputs_neutralized,smart_decomposition,base,overall,overall,10,530,0.0010168774946676226,0.81744661221702131,0.0010254098298451383,0.82566715840645888
risk_inputs_neutralized,smart_decomposition,base,market,us,2,104,0.00046649477897145523,0.30434652836915699,0.00047603614599189944,0.31795032323673561
risk_inputs_neutralized,smart_decomposition,base,market,hk,2,104,-0.00077554571004400687,-1.4898163650473082,-0.00076945806064937397,-1.477839047478976
risk_inputs_neutralized,smart_decomposition,base,market,cn,2,108,0.00080636870335326302,1.4719980326758493,0.0008159199421797573,1.4795044699818751
risk_inputs_neutralized,smart_decomposition,base,market,jp,2,108,0.00092080264030012778,0.036092864202156828,0.00092827424345379432,0.041366922481423582
risk_inputs_neutralized,smart_decomposition,base,market,tw,2,106,0.0036278477725548977,2.8488671957489839,0.0036378312914516707,2.8581843076180196
