row_count,positive_event_count,positive_rate,roc_auc,average_precision,brier_score,log_loss,expected_calibration_error,precision_at_cost_threshold,recall_at_cost_threshold,flag_rate_at_cost_threshold,precision_at_legacy_0_60,recall_at_legacy_0_60,flag_rate_at_legacy_0_60,top_decile_lift,model,repeat_id,seed,slice_type,slice_value
258,32,0.12403100775193798,0.61919247787610621,0.18714000557767613,0.11161203439874137,0.40094498254754241,0.069078925226722446,0.16666666666666666,0.09375,0.069767441860465115,0,0,0,1.8605769230769231,xgboost_retrained_comparator,1,20260803,period,early
258,32,0.12403100775193798,0.62168141592920356,0.18616553998483348,0.11153734063350085,0.40041434900936829,0.069685232256255572,0.083333333333333329,0.03125,0.046511627906976744,0,0,0,1.5504807692307694,xgboost_retrained_comparator,2,20260804,period,early
258,32,0.12403100775193798,0.62188882743362828,0.17388875522327787,0.11140077668532779,0.39821210398272799,0.067988392683551599,0.10000000000000001,0.03125,0.03875968992248062,0,0,0,1.2403846153846154,xgboost_retrained_comparator,3,20260805,period,early
258,32,0.12403100775193798,0.60771570796460184,0.17196351517757777,0.11182391328547295,0.40073329956342357,0.071290014861166345,0.076923076923076927,0.03125,0.050387596899224806,0,0,0,1.5504807692307694,xgboost_retrained_comparator,4,20260806,period,early
258,32,0.12403100775193798,0.6279037610619469,0.18226506753247135,0.11138425205904232,0.39949347796092805,0.067898893769450103,0.18181818181818182,0.125,0.085271317829457363,0,0,0,1.2403846153846154,xgboost_retrained_comparator,5,20260807,period,early
264,18,0.068181818181818177,0.48746612466124661,0.068835882629643116,0.064114376142227064,0.25464383680264063,0.014767406901708451,0.058823529411764705,0.055555555555555552,0.064393939393939392,0,0,0,1.0864197530864197,xgboost_retrained_comparator,1,20260803,period,late
264,18,0.068181818181818177,0.48204607046070458,0.072768817648580092,0.064390440832125292,0.25693268080388587,0.010901083838549503,0,0,0.015151515151515152,0,0,0,1.0864197530864197,xgboost_retrained_comparator,2,20260804,period,late
264,18,0.068181818181818177,0.49582204155374887,0.069579720081912419,0.064334583405439238,0.25646734452437664,0.0098262443737664445,0,0,0.007575757575757576,0,0,0,1.0864197530864197,xgboost_retrained_comparator,3,20260805,period,late
264,18,0.068181818181818177,0.50711382113821135,0.079711461288618835,0.06411778916979774,0.25449160628936973,0.0077278252466903424,0.25,0.055555555555555552,0.015151515151515152,0,0,0,1.6296296296296298,xgboost_retrained_comparator,4,20260806,period,late
264,18,0.068181818181818177,0.51908310749774167,0.073616744597022166,0.063995581332311091,0.2534310848302096,0.0088143856647879392,0.10526315789473684,0.1111111111111111,0.071969696969696975,0,0,0,1.6296296296296298,xgboost_retrained_comparator,5,20260807,period,late
14,2,0.14285714285714285,0.27083333333333337,0.13247863247863248,0.13487575073862842,0.50744699605038346,0.080232838279510929,0,0,0,0,0,0,0,xgboost_retrained_comparator,1,20260803,regime,calm
14,2,0.14285714285714285,0.29166666666666663,0.1388888888888889,0.13371758377067813,0.49603435468815166,0.081219519778303273,0,0,0,0,0,0,0,xgboost_retrained_comparator,2,20260804,regime,calm
14,2,0.14285714285714285,0.35416666666666669,0.14646464646464646,0.1330660605767951,0.4885652994989596,0.080675775263060329,0,0,0,0,0,0,0,xgboost_retrained_comparator,3,20260805,regime,calm
14,2,0.14285714285714285,0.25,0.13247863247863248,0.13431650556090552,0.50171913260843115,0.080091733929257711,0,0,0,0,0,0,0,xgboost_retrained_comparator,4,20260806,regime,calm
14,2,0.14285714285714285,0.35416666666666669,0.1388888888888889,0.13324631102221662,0.49117212765219709,0.099692007984615694,0,0,0.071428571428571425,0,0,0,0,xgboost_retrained_comparator,5,20260807,regime,calm
182,21,0.11538461538461539,0.45341614906832295,0.10735788158299664,0.10710521379884147,0.40489468097182041,0.064590259605693909,0,0,0.0054945054945054949,0,0,0,0.91228070175438591,xgboost_retrained_comparator,1,20260803,regime,normal
182,21,0.11538461538461539,0.45874001774622897,0.11300201435656343,0.1069292949784814,0.4034824324324951,0.061123788191193462,0,0,0,0,0,0,1.3684210526315788,xgboost_retrained_comparator,2,20260804,regime,normal
182,21,0.11538461538461539,0.44676131322094054,0.10505637929748822,0.10693099705528163,0.40179914917596543,0.060784724014733921,0,0,0,0,0,0,1.3684210526315788,xgboost_retrained_comparator,3,20260805,regime,normal
